Title,URL,Price,Quantity
Something Blue (Darcy & Rachel #2),http://books.toscrape.com/catalogue/category../../something-blue-darcy-rachel-2_223/index.html,£54.62,3 
Soldier (Talon #3),http://books.toscrape.com/catalogue/category../../soldier-talon-3_222/index.html,£24.72,3 
Shopaholic & Baby (Shopaholic #5),http://books.toscrape.com/catalogue/category../../shopaholic-baby-shopaholic-5_221/index.html,£46.45,3 
Seven Days in the Art World,http://books.toscrape.com/catalogue/category../../seven-days-in-the-art-world_220/index.html,£52.33,3 
Seven Brief Lessons on Physics,http://books.toscrape.com/catalogue/category../../seven-brief-lessons-on-physics_219/index.html,£30.60,3 
Scarlet (The Lunar Chronicles #2),http://books.toscrape.com/catalogue/category../../scarlet-the-lunar-chronicles-2_218/index.html,£14.57,3 
Sarah's Key,http://books.toscrape.com/catalogue/category../../sarahs-key_217/index.html,£46.29,3 
"Saga, Volume 3 (Saga (Collected Editions) #3)",http://books.toscrape.com/catalogue/category../../saga-volume-3-saga-collected-editions-3_216/index.html,£21.57,3 
Running with Scissors,http://books.toscrape.com/catalogue/category../../running-with-scissors_215/index.html,£12.91,3 
Rogue Lawyer (Rogue Lawyer #1),http://books.toscrape.com/catalogue/category../../rogue-lawyer-rogue-lawyer-1_214/index.html,£50.11,3 
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",http://books.toscrape.com/catalogue/category../../rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,£41.67,3 
Rework,http://books.toscrape.com/catalogue/category../../rework_212/index.html,£44.88,3 
Reservations for Two,http://books.toscrape.com/catalogue/category../../reservations-for-two_211/index.html,£11.10,3 
Red: The True Story of Red Riding Hood,http://books.toscrape.com/catalogue/category../../red-the-true-story-of-red-riding-hood_210/index.html,£28.54,3 
Ready Player One,http://books.toscrape.com/catalogue/category../../ready-player-one_209/index.html,£19.07,3 
Quiet: The Power of Introverts in a World That Can't Stop Talking,http://books.toscrape.com/catalogue/category../../quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,£43.55,3 
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),http://books.toscrape.com/catalogue/category../../prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,£43.63,3 
Persepolis: The Story of a Childhood (Persepolis #1-2),http://books.toscrape.com/catalogue/category../../persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,£39.13,3 
Packing for Mars: The Curious Science of Life in the Void,http://books.toscrape.com/catalogue/category../../packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,£56.68,3 
Outliers: The Story of Success,http://books.toscrape.com/catalogue/category../../outliers-the-story-of-success_204/index.html,£14.16,3 
Original Fake,http://books.toscrape.com/catalogue/category../../original-fake_203/index.html,£31.45,3 
Orange Is the New Black,http://books.toscrape.com/catalogue/category../../orange-is-the-new-black_202/index.html,£24.61,3 
One for the Money (Stephanie Plum #1),http://books.toscrape.com/catalogue/category../../one-for-the-money-stephanie-plum-1_201/index.html,£32.87,3 
Notes from a Small Island (Notes From a Small Island #1),http://books.toscrape.com/catalogue/category../../notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,£40.17,3 
Night (The Night Trilogy #1),http://books.toscrape.com/catalogue/category../../night-the-night-trilogy-1_199/index.html,£13.51,3 
Neither Here nor There: Travels in Europe,http://books.toscrape.com/catalogue/category../../neither-here-nor-there-travels-in-europe_198/index.html,£38.95,3 
Naked,http://books.toscrape.com/catalogue/category../../naked_197/index.html,£31.69,3 
Morning Star (Red Rising #3),http://books.toscrape.com/catalogue/category../../morning-star-red-rising-3_196/index.html,£29.40,3 
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",http://books.toscrape.com/catalogue/category../../miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,£57.83,3 
Midnight Riot (Peter Grant/ Rivers of London - books #1),http://books.toscrape.com/catalogue/category../../midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,£55.46,3 
Me Talk Pretty One Day,http://books.toscrape.com/catalogue/category../../me-talk-pretty-one-day_193/index.html,£57.60,3 
Manuscript Found in Accra,http://books.toscrape.com/catalogue/category../../manuscript-found-in-accra_192/index.html,£34.98,3 
Lust & Wonder,http://books.toscrape.com/catalogue/category../../lust-wonder_191/index.html,£11.87,3 
Lila (Gilead #3),http://books.toscrape.com/catalogue/category../../lila-gilead-3_190/index.html,£12.47,3 
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",http://books.toscrape.com/catalogue/category../../life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,£33.26,3 
Life Without a Recipe,http://books.toscrape.com/catalogue/category../../life-without-a-recipe_188/index.html,£59.04,3 
Life After Life,http://books.toscrape.com/catalogue/category../../life-after-life_187/index.html,£26.13,3 
Letter to a Christian Nation,http://books.toscrape.com/catalogue/category../../letter-to-a-christian-nation_186/index.html,£22.20,3 
Let's Pretend This Never Happened: A Mostly True Memoir,http://books.toscrape.com/catalogue/category../../lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,£45.11,3 
Legend (Legend #1),http://books.toscrape.com/catalogue/category../../legend-legend-1_184/index.html,£43.69,3 
"Lean In: Women, Work, and the Will to Lead",http://books.toscrape.com/catalogue/category../../lean-in-women-work-and-the-will-to-lead_183/index.html,£25.02,3 
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",http://books.toscrape.com/catalogue/category../../lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,£55.50,3 
Lady Renegades (Rebel Belle #3),http://books.toscrape.com/catalogue/category../../lady-renegades-rebel-belle-3_181/index.html,£53.04,3 
Jurassic Park (Jurassic Park #1),http://books.toscrape.com/catalogue/category../../jurassic-park-jurassic-park-1_180/index.html,£44.97,3 
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,http://books.toscrape.com/catalogue/category../../its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,£42.38,3 
Is Everyone Hanging Out Without Me? (And Other Concerns),http://books.toscrape.com/catalogue/category../../is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,£20.11,3 
Into the Wild,http://books.toscrape.com/catalogue/category../../into-the-wild_177/index.html,£56.70,3 
Inferno (Robert Langdon #4),http://books.toscrape.com/catalogue/category../../inferno-robert-langdon-4_176/index.html,£41.00,3 
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",http://books.toscrape.com/catalogue/category../../in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,£28.85,3 
If I Run (If I Run #1),http://books.toscrape.com/catalogue/category../../if-i-run-if-i-run-1_174/index.html,£49.97,3 
I've Got Your Number,http://books.toscrape.com/catalogue/category../../ive-got-your-number_173/index.html,£19.69,3 
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,http://books.toscrape.com/catalogue/category../../i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,£28.88,3 
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,http://books.toscrape.com/catalogue/category../../hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,£33.14,3 
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",http://books.toscrape.com/catalogue/category../../house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,£43.70,3 
House of Leaves,http://books.toscrape.com/catalogue/category../../house-of-leaves_169/index.html,£54.89,3 
Horrible Bear!,http://books.toscrape.com/catalogue/category../../horrible-bear_168/index.html,£37.52,3 
Holidays on Ice,http://books.toscrape.com/catalogue/category../../holidays-on-ice_167/index.html,£51.07,3 
Heir to the Sky,http://books.toscrape.com/catalogue/category../../heir-to-the-sky_166/index.html,£44.07,3 
Green Eggs and Ham (Beginner Books B-16),http://books.toscrape.com/catalogue/category../../green-eggs-and-ham-beginner-books-b-16_165/index.html,£10.79,3 
"Grayson, Vol 3: Nemesis (Grayson #3)",http://books.toscrape.com/catalogue/category../../grayson-vol-3-nemesis-grayson-3_164/index.html,£42.72,3 
Gratitude,http://books.toscrape.com/catalogue/category../../gratitude_163/index.html,£26.66,3 
Gone Girl,http://books.toscrape.com/catalogue/category../../gone-girl_162/index.html,£37.60,3 
Golden (Heart of Dread #3),http://books.toscrape.com/catalogue/category../../golden-heart-of-dread-3_161/index.html,£42.21,3 
Girl in the Blue Coat,http://books.toscrape.com/catalogue/category../../girl-in-the-blue-coat_160/index.html,£46.83,3 
"Fruits Basket, Vol. 3 (Fruits Basket #3)",http://books.toscrape.com/catalogue/category../../fruits-basket-vol-3-fruits-basket-3_159/index.html,£45.17,3 
"Friday Night Lights: A Town, a Team, and a Dream",http://books.toscrape.com/catalogue/category../../friday-night-lights-a-town-a-team-and-a-dream_158/index.html,£51.22,3 
Fire Bound (Sea Haven/Sisters of the Heart #5),http://books.toscrape.com/catalogue/category../../fire-bound-sea-havensisters-of-the-heart-5_157/index.html,£21.28,3 
Fifty Shades Freed (Fifty Shades #3),http://books.toscrape.com/catalogue/category../../fifty-shades-freed-fifty-shades-3_156/index.html,£15.36,3 
Fellside,http://books.toscrape.com/catalogue/category../../fellside_155/index.html,£38.62,3 
Extreme Prey (Lucas Davenport #26),http://books.toscrape.com/catalogue/category../../extreme-prey-lucas-davenport-26_154/index.html,£25.40,3 
Eragon (The Inheritance Cycle #1),http://books.toscrape.com/catalogue/category../../eragon-the-inheritance-cycle-1_153/index.html,£43.87,3 
Eclipse (Twilight #3),http://books.toscrape.com/catalogue/category../../eclipse-twilight-3_152/index.html,£18.74,3 
Dune (Dune #1),http://books.toscrape.com/catalogue/category../../dune-dune-1_151/index.html,£54.86,3 
Dracula,http://books.toscrape.com/catalogue/category../../dracula_150/index.html,£52.62,3 
Do Androids Dream of Electric Sheep? (Blade Runner #1),http://books.toscrape.com/catalogue/category../../do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,£51.48,3 
Disrupted: My Misadventure in the Start-Up Bubble,http://books.toscrape.com/catalogue/category../../disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,£15.28,3 
Dead Wake: The Last Crossing of the Lusitania,http://books.toscrape.com/catalogue/category../../dead-wake-the-last-crossing-of-the-lusitania_147/index.html,£39.24,3 
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",http://books.toscrape.com/catalogue/category../../david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,£17.81,3 
Darkfever (Fever #1),http://books.toscrape.com/catalogue/category../../darkfever-fever-1_145/index.html,£56.02,3 
Dark Places,http://books.toscrape.com/catalogue/category../../dark-places_144/index.html,£23.90,3 
Crazy Rich Asians (Crazy Rich Asians #1),http://books.toscrape.com/catalogue/category../../crazy-rich-asians-crazy-rich-asians-1_143/index.html,£49.13,3 
Counting Thyme,http://books.toscrape.com/catalogue/category../../counting-thyme_142/index.html,£10.62,3 
Cosmos,http://books.toscrape.com/catalogue/category../../cosmos_141/index.html,£36.17,3 
Civilization and Its Discontents,http://books.toscrape.com/catalogue/category../../civilization-and-its-discontents_140/index.html,£59.95,3 
Cinder (The Lunar Chronicles #1),http://books.toscrape.com/catalogue/category../../cinder-the-lunar-chronicles-1_139/index.html,£26.09,3 
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,http://books.toscrape.com/catalogue/category../../catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,£37.35,3 
Career of Evil (Cormoran Strike #3),http://books.toscrape.com/catalogue/category../../career-of-evil-cormoran-strike-3_137/index.html,£24.72,3 
Breaking Dawn (Twilight #4),http://books.toscrape.com/catalogue/category../../breaking-dawn-twilight-4_136/index.html,£35.28,3 
Brave Enough,http://books.toscrape.com/catalogue/category../../brave-enough_135/index.html,£51.32,3 
Boy Meets Boy,http://books.toscrape.com/catalogue/category../../boy-meets-boy_134/index.html,£21.12,3 
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",http://books.toscrape.com/catalogue/category../../born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,£27.35,3 
Blink: The Power of Thinking Without Thinking,http://books.toscrape.com/catalogue/category../../blink-the-power-of-thinking-without-thinking_132/index.html,£21.74,3 
Black Flags: The Rise of ISIS,http://books.toscrape.com/catalogue/category../../black-flags-the-rise-of-isis_131/index.html,£40.87,3 
"Black Butler, Vol. 1 (Black Butler #1)",http://books.toscrape.com/catalogue/category../../black-butler-vol-1-black-butler-1_130/index.html,£49.31,3 
Big Little Lies,http://books.toscrape.com/catalogue/category../../big-little-lies_129/index.html,£22.11,3 
Between Shades of Gray,http://books.toscrape.com/catalogue/category../../between-shades-of-gray_128/index.html,£20.79,3 
Best of My Love (Fool's Gold #20),http://books.toscrape.com/catalogue/category../../best-of-my-love-fools-gold-20_127/index.html,£27.41,3 
Beowulf,http://books.toscrape.com/catalogue/category../../beowulf_126/index.html,£38.35,3 
Beautiful Creatures (Caster Chronicles #1),http://books.toscrape.com/catalogue/category../../beautiful-creatures-caster-chronicles-1_125/index.html,£21.55,3 
Awkward,http://books.toscrape.com/catalogue/category../../awkward_124/index.html,£38.02,3 
Ash,http://books.toscrape.com/catalogue/category../../ash_123/index.html,£22.06,3 
Are We There Yet?,http://books.toscrape.com/catalogue/category../../are-we-there-yet_122/index.html,£10.66,3 
Are We Smart Enough to Know How Smart Animals Are?,http://books.toscrape.com/catalogue/category../../are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,£56.58,3 
Annie on My Mind,http://books.toscrape.com/catalogue/category../../annie-on-my-mind_120/index.html,£36.83,3 
And Then There Were None,http://books.toscrape.com/catalogue/category../../and-then-there-were-none_119/index.html,£35.01,3 
A Walk in the Woods: Rediscovering America on the Appalachian Trail,http://books.toscrape.com/catalogue/category../../a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,£30.48,3 
A Visit from the Goon Squad,http://books.toscrape.com/catalogue/category../../a-visit-from-the-goon-squad_117/index.html,£14.08,3 
A Storm of Swords (A Song of Ice and Fire #3),http://books.toscrape.com/catalogue/category../../a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,£31.22,3 
A Heartbreaking Work of Staggering Genius,http://books.toscrape.com/catalogue/category../../a-heartbreaking-work-of-staggering-genius_115/index.html,£54.29,3 
8 Keys to Mental Health Through Exercise,http://books.toscrape.com/catalogue/category../../8-keys-to-mental-health-through-exercise_114/index.html,£31.04,3 
#GIRLBOSS,http://books.toscrape.com/catalogue/category../../girlboss_113/index.html,£50.96,3 
"The Suffragettes (Little Black Classics, #96)",http://books.toscrape.com/catalogue/category../../the-suffragettes-little-black-classics-96_112/index.html,£11.89,2 
The Sense of an Ending,http://books.toscrape.com/catalogue/category../../the-sense-of-an-ending_111/index.html,£31.38,2 
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",http://books.toscrape.com/catalogue/category../../the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,£54.81,2 
The Course of Love,http://books.toscrape.com/catalogue/category../../the-course-of-love_109/index.html,£16.78,2 
Sugar Rush (Offensive Line #2),http://books.toscrape.com/catalogue/category../../sugar-rush-offensive-line-2_108/index.html,£24.42,2 
"Saga, Volume 2 (Saga (Collected Editions) #2)",http://books.toscrape.com/catalogue/category../../saga-volume-2-saga-collected-editions-2_107/index.html,£11.75,2 
"Run, Spot, Run: The Ethics of Keeping Pets",http://books.toscrape.com/catalogue/category../../run-spot-run-the-ethics-of-keeping-pets_106/index.html,£20.02,2 
New Moon (Twilight #2),http://books.toscrape.com/catalogue/category../../new-moon-twilight-2_105/index.html,£12.86,2 
Life,http://books.toscrape.com/catalogue/category../../life_104/index.html,£31.58,2 
Kindle Paperwhite User's Guide,http://books.toscrape.com/catalogue/category../../kindle-paperwhite-users-guide_103/index.html,£34.00,2 
H is for Hawk,http://books.toscrape.com/catalogue/category../../h-is-for-hawk_102/index.html,£57.42,2 
Girl Online On Tour (Girl Online #2),http://books.toscrape.com/catalogue/category../../girl-online-on-tour-girl-online-2_101/index.html,£53.47,2 
"Fruits Basket, Vol. 2 (Fruits Basket #2)",http://books.toscrape.com/catalogue/category../../fruits-basket-vol-2-fruits-basket-2_100/index.html,£11.64,2 
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),http://books.toscrape.com/catalogue/category../../diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,£52.88,2 
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",http://books.toscrape.com/catalogue/category../../y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,£18.51,1 
While You Were Mine,http://books.toscrape.com/catalogue/category../../while-you-were-mine_97/index.html,£41.32,1 
Where Lightning Strikes (Bleeding Stars #3),http://books.toscrape.com/catalogue/category../../where-lightning-strikes-bleeding-stars-3_96/index.html,£39.77,1 
When I'm Gone,http://books.toscrape.com/catalogue/category../../when-im-gone_95/index.html,£51.96,1 
Ways of Seeing,http://books.toscrape.com/catalogue/category../../ways-of-seeing_94/index.html,£39.51,1 
"Vampire Knight, Vol. 1 (Vampire Knight #1)",http://books.toscrape.com/catalogue/category../../vampire-knight-vol-1-vampire-knight-1_93/index.html,£15.40,1 
Vampire Girl (Vampire Girl #1),http://books.toscrape.com/catalogue/category../../vampire-girl-vampire-girl-1_92/index.html,£53.82,1 
Twenty Love Poems and a Song of Despair,http://books.toscrape.com/catalogue/category../../twenty-love-poems-and-a-song-of-despair_91/index.html,£30.95,1 
Travels with Charley: In Search of America,http://books.toscrape.com/catalogue/category../../travels-with-charley-in-search-of-america_90/index.html,£57.82,1 
Three Wishes (River of Time: California #1),http://books.toscrape.com/catalogue/category../../three-wishes-river-of-time-california-1_89/index.html,£44.18,1 
This One Moment (Pushing Limits #1),http://books.toscrape.com/catalogue/category../../this-one-moment-pushing-limits-1_88/index.html,£48.71,1 
The Zombie Room,http://books.toscrape.com/catalogue/category../../the-zombie-room_87/index.html,£19.69,1 
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",http://books.toscrape.com/catalogue/category../../the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,£36.52,1 
The Tumor,http://books.toscrape.com/catalogue/category../../the-tumor_85/index.html,£41.56,1 
The Story of Hong Gildong,http://books.toscrape.com/catalogue/category../../the-story-of-hong-gildong_84/index.html,£43.19,1 
The Silent Wife,http://books.toscrape.com/catalogue/category../../the-silent-wife_83/index.html,£12.34,1 
The Silent Twin (Detective Jennifer Knight #3),http://books.toscrape.com/catalogue/category../../the-silent-twin-detective-jennifer-knight-3_82/index.html,£36.25,1 
The Selfish Gene,http://books.toscrape.com/catalogue/category../../the-selfish-gene_81/index.html,£29.45,1 
The Secret Healer,http://books.toscrape.com/catalogue/category../../the-secret-healer_80/index.html,£34.56,1 
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",http://books.toscrape.com/catalogue/category../../the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,£54.12,1 
The Republic,http://books.toscrape.com/catalogue/category../../the-republic_78/index.html,£33.78,1 
The Odyssey,http://books.toscrape.com/catalogue/category../../the-odyssey_77/index.html,£29.64,1 
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),http://books.toscrape.com/catalogue/category../../the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,£57.70,1 
The Nicomachean Ethics,http://books.toscrape.com/catalogue/category../../the-nicomachean-ethics_75/index.html,£36.34,1 
The Name of the Wind (The Kingkiller Chronicle #1),http://books.toscrape.com/catalogue/category../../the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,£50.59,1 
The Mirror & the Maze (The Wrath and the Dawn #1.5),http://books.toscrape.com/catalogue/category../../the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,£29.38,1 
The Little Prince,http://books.toscrape.com/catalogue/category../../the-little-prince_72/index.html,£45.42,1 
The Light of the Fireflies,http://books.toscrape.com/catalogue/category../../the-light-of-the-fireflies_71/index.html,£54.43,1 
The Last Girl (The Dominion Trilogy #1),http://books.toscrape.com/catalogue/category../../the-last-girl-the-dominion-trilogy-1_70/index.html,£36.26,1 
The Iliad,http://books.toscrape.com/catalogue/category../../the-iliad_69/index.html,£16.16,1 
The Hook Up (Game On #1),http://books.toscrape.com/catalogue/category../../the-hook-up-game-on-1_68/index.html,£36.29,1 
The Haters,http://books.toscrape.com/catalogue/category../../the-haters_67/index.html,£27.89,1 
The Girl You Lost,http://books.toscrape.com/catalogue/category../../the-girl-you-lost_66/index.html,£12.29,1 
The Girl In The Ice (DCI Erika Foster #1),http://books.toscrape.com/catalogue/category../../the-girl-in-the-ice-dci-erika-foster-1_65/index.html,£15.85,1 
The End of the Jesus Era (An Investigation #1),http://books.toscrape.com/catalogue/category../../the-end-of-the-jesus-era-an-investigation-1_64/index.html,£14.40,1 
The Edge of Reason (Bridget Jones #2),http://books.toscrape.com/catalogue/category../../the-edge-of-reason-bridget-jones-2_63/index.html,£19.18,1 
The Complete Maus (Maus #1-2),http://books.toscrape.com/catalogue/category../../the-complete-maus-maus-1-2_62/index.html,£10.64,1 
The Communist Manifesto,http://books.toscrape.com/catalogue/category../../the-communist-manifesto_61/index.html,£14.76,1 
The Bhagavad Gita,http://books.toscrape.com/catalogue/category../../the-bhagavad-gita_60/index.html,£57.49,1 
The Bette Davis Club,http://books.toscrape.com/catalogue/category../../the-bette-davis-club_59/index.html,£30.66,1 
The Art of Not Breathing,http://books.toscrape.com/catalogue/category../../the-art-of-not-breathing_58/index.html,£40.83,1 
Taking Shots (Assassins #1),http://books.toscrape.com/catalogue/category../../taking-shots-assassins-1_57/index.html,£18.88,1 
Starlark,http://books.toscrape.com/catalogue/category../../starlark_56/index.html,£25.83,1 
"Skip Beat!, Vol. 01 (Skip Beat! #1)",http://books.toscrape.com/catalogue/category../../skip-beat-vol-01-skip-beat-1_55/index.html,£42.12,1 
Sister Sable (The Mad Queen #1),http://books.toscrape.com/catalogue/category../../sister-sable-the-mad-queen-1_54/index.html,£13.33,1 
Shatter Me (Shatter Me #1),http://books.toscrape.com/catalogue/category../../shatter-me-shatter-me-1_53/index.html,£42.40,1 
Shameless,http://books.toscrape.com/catalogue/category../../shameless_52/index.html,£58.35,1 
Shadow Rites (Jane Yellowrock #10),http://books.toscrape.com/catalogue/category../../shadow-rites-jane-yellowrock-10_51/index.html,£21.72,1 
Settling the Score (The Summer Games #1),http://books.toscrape.com/catalogue/category../../settling-the-score-the-summer-games-1_50/index.html,£44.91,1 
Sense and Sensibility,http://books.toscrape.com/catalogue/category../../sense-and-sensibility_49/index.html,£37.46,1 
"Saga, Volume 1 (Saga (Collected Editions) #1)",http://books.toscrape.com/catalogue/category../../saga-volume-1-saga-collected-editions-1_48/index.html,£28.48,1 
"Rhythm, Chord & Malykhin",http://books.toscrape.com/catalogue/category../../rhythm-chord-malykhin_47/index.html,£28.34,1 
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",http://books.toscrape.com/catalogue/category../../rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,£46.96,1 
Paradise Lost (Paradise #1),http://books.toscrape.com/catalogue/category../../paradise-lost-paradise-1_45/index.html,£24.96,1 
"Paper Girls, Vol. 1 (Paper Girls #1-5)",http://books.toscrape.com/catalogue/category../../paper-girls-vol-1-paper-girls-1-5_44/index.html,£21.71,1 
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",http://books.toscrape.com/catalogue/category../../ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,£29.87,1 
Origins (Alphas 0.5),http://books.toscrape.com/catalogue/category../../origins-alphas-05_42/index.html,£28.99,1 
One Second (Seven #7),http://books.toscrape.com/catalogue/category../../one-second-seven-7_41/index.html,£52.94,1 
On the Road (Duluoz Legend),http://books.toscrape.com/catalogue/category../../on-the-road-duluoz-legend_40/index.html,£32.36,1 
Old Records Never Die: One Man's Quest for His Vinyl and His Past,http://books.toscrape.com/catalogue/category../../old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,£55.66,1 
Off Sides (Off #1),http://books.toscrape.com/catalogue/category../../off-sides-off-1_38/index.html,£39.45,1 
Of Mice and Men,http://books.toscrape.com/catalogue/category../../of-mice-and-men_37/index.html,£47.11,1 
Myriad (Prentor #1),http://books.toscrape.com/catalogue/category../../myriad-prentor-1_36/index.html,£58.75,1 
My Perfect Mistake (Over the Top #1),http://books.toscrape.com/catalogue/category../../my-perfect-mistake-over-the-top-1_35/index.html,£38.92,1 
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",http://books.toscrape.com/catalogue/category../../ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,£39.39,1 
Meditations,http://books.toscrape.com/catalogue/category../../meditations_33/index.html,£25.89,1 
Matilda,http://books.toscrape.com/catalogue/category../../matilda_32/index.html,£28.34,1 
Lost Among the Living,http://books.toscrape.com/catalogue/category../../lost-among-the-living_31/index.html,£27.70,1 
Lord of the Flies,http://books.toscrape.com/catalogue/category../../lord-of-the-flies_30/index.html,£24.89,1 
Listen to Me (Fusion #1),http://books.toscrape.com/catalogue/category../../listen-to-me-fusion-1_29/index.html,£58.99,1 
Kitchens of the Great Midwest,http://books.toscrape.com/catalogue/category../../kitchens-of-the-great-midwest_28/index.html,£57.20,1 
Jane Eyre,http://books.toscrape.com/catalogue/category../../jane-eyre_27/index.html,£38.43,1 
Imperfect Harmony,http://books.toscrape.com/catalogue/category../../imperfect-harmony_26/index.html,£34.74,1 
Icing (Aces Hockey #2),http://books.toscrape.com/catalogue/category../../icing-aces-hockey-2_25/index.html,£40.44,1 
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",http://books.toscrape.com/catalogue/category../../hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,£45.24,1 
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),http://books.toscrape.com/catalogue/category../../having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,£34.96,1 
"Giant Days, Vol. 1 (Giant Days #1-4)",http://books.toscrape.com/catalogue/category../../giant-days-vol-1-giant-days-1-4_22/index.html,£56.76,1 
"Fruits Basket, Vol. 1 (Fruits Basket #1)",http://books.toscrape.com/catalogue/category../../fruits-basket-vol-1-fruits-basket-1_21/index.html,£40.28,1 
Frankenstein,http://books.toscrape.com/catalogue/category../../frankenstein_20/index.html,£38.00,1 
Forever Rockers (The Rocker #12),http://books.toscrape.com/catalogue/category../../forever-rockers-the-rocker-12_19/index.html,£28.80,1 
Fighting Fate (Fighting #6),http://books.toscrape.com/catalogue/category../../fighting-fate-fighting-6_18/index.html,£39.24,1 
Emma,http://books.toscrape.com/catalogue/category../../emma_17/index.html,£32.93,1 
"Eat, Pray, Love",http://books.toscrape.com/catalogue/category../../eat-pray-love_16/index.html,£51.32,1 
Deep Under (Walker Security #1),http://books.toscrape.com/catalogue/category../../deep-under-walker-security-1_15/index.html,£47.09,1 
Choosing Our Religion: The Spiritual Lives of America's Nones,http://books.toscrape.com/catalogue/category../../choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,£28.42,1 
Charlie and the Chocolate Factory (Charlie Bucket #1),http://books.toscrape.com/catalogue/category../../charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,£22.85,1 
